id,invoice_id,time_id,customer_id,product_id,payment_method_id,product_quantity,total_per_product,total_invoice,currency_type,ingestion_date,last_modified_date
456,457,397440,69,44,3,5,604.7245888354555,604.7245888354555,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
457,458,401760,43,47,2,8,305.69764003310365,305.69764003310365,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
458,459,269280,0,32,1,10,725.0474534445883,725.0474534445883,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
459,460,354240,82,42,0,7,784.1411178887707,784.1411178887707,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
460,461,413280,90,23,0,3,336.45903973383554,336.45903973383554,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
461,462,253440,38,43,1,8,719.3765806388272,719.3765806388272,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
462,463,348480,74,21,2,3,809.3459162133876,809.3459162133876,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
463,464,390240,44,22,0,6,909.709470613788,909.709470613788,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
464,465,394560,15,19,0,7,273.2036897881816,273.2036897881816,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
465,466,113760,53,36,3,3,922.4646062146144,922.4646062146144,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
466,467,480960,97,38,0,6,317.89363972968374,317.89363972968374,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
467,468,97920,79,19,0,2,455.2979209436929,455.2979209436929,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
468,469,311040,92,35,0,3,358.1527992757134,358.1527992757134,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
469,470,486720,2,27,1,10,621.4171130945278,621.4171130945278,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
470,471,79200,95,45,2,1,314.0308309611494,314.0308309611494,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
471,472,417600,24,26,1,4,665.6932190770689,665.6932190770689,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
472,473,74880,54,2,3,1,343.1580341898233,343.1580341898233,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
473,474,90720,48,45,1,5,899.7592799945253,899.7592799945253,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
474,475,203040,94,15,1,9,802.8576111585086,802.8576111585086,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
475,476,240480,8,47,3,6,197.7837766792213,197.7837766792213,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
476,477,90720,78,26,3,5,303.9822639580927,303.9822639580927,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
477,478,267840,71,17,3,9,490.222183795792,490.222183795792,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
478,479,256320,41,0,1,10,333.7388508611366,333.7388508611366,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
479,480,413280,70,8,1,1,336.07655559496914,336.07655559496914,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
480,481,465120,26,8,3,7,653.375919427895,653.375919427895,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
481,482,378720,1,29,3,4,822.9494056641682,822.9494056641682,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
482,483,31680,5,20,1,2,334.7023037779267,334.7023037779267,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
483,484,23040,34,28,2,5,112.52800543979744,112.52800543979744,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
484,485,290880,2,2,2,1,361.6577255857218,361.6577255857218,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
485,486,102240,16,30,2,4,349.6039382631395,349.6039382631395,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
486,487,90720,45,4,0,6,915.8875374193592,915.8875374193592,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
487,488,259200,79,26,0,2,390.0181977703554,390.0181977703554,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
488,489,15840,65,9,1,10,394.0006440110831,394.0006440110831,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
489,490,141120,14,36,1,9,523.5227589796906,523.5227589796906,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
490,491,341280,18,45,3,3,307.32198401724054,307.32198401724054,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
491,492,69120,19,43,3,7,346.2458750108295,346.2458750108295,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
492,493,84960,29,17,0,7,507.6210173857744,507.6210173857744,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
493,494,218880,79,15,1,10,536.9840453001964,536.9840453001964,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
494,495,296640,3,8,2,1,727.7592570361181,727.7592570361181,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
495,496,338400,37,21,0,8,851.0140173494342,851.0140173494342,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
496,497,348480,15,25,3,2,461.7459587357213,461.7459587357213,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
497,498,108000,37,18,3,9,206.0018958276899,206.0018958276899,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
498,499,326880,16,4,1,5,710.7097859578562,710.7097859578562,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
499,500,83520,91,48,2,8,414.14026513119103,414.14026513119103,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
500,501,404640,58,25,0,6,976.0066269003862,976.0066269003862,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
501,502,455040,73,32,1,2,387.9506562035054,387.9506562035054,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
502,503,480960,73,30,3,2,655.8990619171494,655.8990619171494,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
503,504,96480,47,34,0,10,764.5825606734447,764.5825606734447,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
504,505,264960,35,21,1,8,920.8600479246928,920.8600479246928,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
505,506,108000,40,6,2,4,627.9326280808065,627.9326280808065,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
506,507,499680,70,14,2,10,805.3279393363252,805.3279393363252,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
507,508,180000,32,9,1,3,930.753388934304,930.753388934304,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
508,509,154080,52,43,0,6,630.421102238531,630.421102238531,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
509,510,344160,78,36,0,5,351.91006984751914,351.91006984751914,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
510,511,207360,23,36,0,1,458.1391587863191,458.1391587863191,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
511,512,416160,73,20,1,4,537.0616230170926,537.0616230170926,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
512,513,120960,84,11,3,8,669.798332804522,669.798332804522,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
513,514,469440,64,12,2,5,823.7378992303335,823.7378992303335,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
514,515,239040,22,22,0,2,397.5342259831594,397.5342259831594,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
515,516,7200,1,49,1,4,902.7077040117828,902.7077040117828,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
516,517,319680,73,34,3,2,573.3336287195016,573.3336287195016,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
517,518,370080,88,15,3,5,478.88179827047065,478.88179827047065,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
518,519,34560,91,13,3,6,637.2923900636189,637.2923900636189,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
519,520,470880,99,5,2,2,678.5837664019507,678.5837664019507,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
520,521,145440,94,31,3,5,670.5368345442714,670.5368345442714,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
521,522,247680,38,10,1,2,369.55896265330944,369.55896265330944,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
522,523,277920,65,30,0,5,931.8620629932014,931.8620629932014,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
523,524,18720,60,20,0,1,898.5939974215139,898.5939974215139,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
524,525,40320,79,29,0,2,525.5662015164792,525.5662015164792,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
525,526,488160,58,9,0,8,675.4044124685241,675.4044124685241,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
526,527,362880,19,28,0,8,844.8709859903299,844.8709859903299,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
527,528,234720,71,36,2,10,652.2759240149676,652.2759240149676,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
528,529,34560,12,29,0,9,590.2568252266396,590.2568252266396,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
529,530,77760,14,18,1,4,602.1467961171845,602.1467961171845,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
530,531,84960,74,14,1,2,660.3492778540815,660.3492778540815,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
531,532,234720,20,6,2,2,854.2081146431884,854.2081146431884,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
532,533,506880,51,45,2,2,686.6337866950482,686.6337866950482,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
533,534,96480,60,12,1,4,373.4436199404128,373.4436199404128,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
534,535,254880,32,41,1,5,812.3483055739713,812.3483055739713,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
535,536,368640,71,20,2,10,822.5275549537112,822.5275549537112,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
536,537,410400,47,32,3,2,207.03566562428108,207.03566562428108,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
537,538,21600,92,9,0,4,897.0290688621566,897.0290688621566,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
538,539,243360,70,27,1,6,368.60305815067966,368.60305815067966,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
539,540,478080,20,38,2,8,701.934218439418,701.934218439418,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
540,541,371520,18,0,0,4,844.9050927862107,844.9050927862107,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
541,542,455040,58,20,1,6,520.7833098799359,520.7833098799359,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
542,543,110880,82,6,2,8,848.300390949723,848.300390949723,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
543,544,273600,56,13,3,5,176.34069868739198,176.34069868739198,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
544,545,447840,76,29,3,5,364.52971852952095,364.52971852952095,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
545,546,136800,87,45,1,2,262.4494393166956,262.4494393166956,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
546,547,334080,91,17,1,3,328.170917178194,328.170917178194,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
547,548,406080,93,41,2,7,660.7321813196804,660.7321813196804,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
548,549,514080,26,35,1,4,453.77707989096587,453.77707989096587,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
549,550,54720,22,36,1,4,483.8460508802749,483.8460508802749,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
550,551,424800,19,23,1,3,609.7040311012096,609.7040311012096,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
551,552,429120,76,30,3,2,339.5409573617921,339.5409573617921,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
552,553,489600,8,42,1,1,920.02004439133,920.02004439133,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
553,554,341280,11,11,1,3,370.6966203879626,370.6966203879626,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
554,555,48960,58,17,0,1,541.6422956644428,541.6422956644428,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
555,556,123840,19,49,0,9,340.33264037540823,340.33264037540823,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
556,557,54720,94,27,2,6,145.896063490112,145.896063490112,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
557,558,56160,30,31,0,6,938.2749832594936,938.2749832594936,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
558,559,375840,75,46,1,1,164.59128019600658,164.59128019600658,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
559,560,28800,37,9,0,10,137.96962299121765,137.96962299121765,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
560,561,14400,95,18,2,1,322.6976090220138,322.6976090220138,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
561,562,12960,82,0,1,1,780.1713148800451,780.1713148800451,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
562,563,129600,82,1,1,10,944.7497277251578,944.7497277251578,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
563,564,23040,81,45,1,8,853.5898364170683,853.5898364170683,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
564,565,82080,43,7,1,3,809.1389501708385,809.1389501708385,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
565,566,141120,14,32,2,9,705.0528851915637,705.0528851915637,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
566,567,184320,68,3,3,5,894.1334731949266,894.1334731949266,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
567,568,118080,44,1,2,7,836.0729526183846,836.0729526183846,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
568,569,4320,68,40,2,7,275.49693133361586,275.49693133361586,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
569,570,374400,34,20,1,2,648.5320038334081,648.5320038334081,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
570,571,221760,73,49,1,10,369.1571829214632,369.1571829214632,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
571,572,126720,26,9,0,4,893.287798905193,893.287798905193,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
572,573,345600,64,26,2,1,127.24739614237885,127.24739614237885,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
573,574,96480,20,30,3,3,455.0561966956018,455.0561966956018,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
574,575,316800,79,5,2,10,814.4926863711142,814.4926863711142,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
575,576,377280,6,24,2,6,307.9133890101757,307.9133890101757,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
576,577,442080,62,0,0,6,664.6325131563921,664.6325131563921,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
577,578,169920,98,25,2,8,934.4240575361654,934.4240575361654,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
578,579,201600,28,28,2,6,116.65641757746091,116.65641757746091,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
579,580,151200,34,9,0,3,620.5670700268847,620.5670700268847,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
580,581,504000,17,5,2,3,759.2061343926343,759.2061343926343,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
581,582,69120,16,6,0,3,146.58666462238986,146.58666462238986,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
582,583,516960,31,48,0,1,939.8802798072852,939.8802798072852,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
583,584,273600,59,24,3,6,545.4692835898798,545.4692835898798,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
584,585,97920,96,38,3,1,799.3907703801648,799.3907703801648,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
585,586,365760,46,45,1,3,469.8397241868117,469.8397241868117,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
586,587,339840,56,39,1,6,870.7725387433112,870.7725387433112,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
587,588,77760,22,35,2,9,832.2766784968755,832.2766784968755,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
588,589,118080,58,21,0,1,353.5814405283936,353.5814405283936,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
589,590,168480,89,40,2,4,603.4966773776138,603.4966773776138,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
590,591,421920,14,20,2,1,613.9125510477182,613.9125510477182,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
591,592,177120,28,26,2,6,277.78505803370507,277.78505803370507,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
592,593,385920,31,21,1,2,461.5692398244676,461.5692398244676,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
593,594,23040,25,32,3,7,718.3482124727825,718.3482124727825,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
594,595,175680,51,43,2,3,905.1036586617132,905.1036586617132,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
595,596,515520,72,13,1,2,416.1948766761197,416.1948766761197,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
596,597,100800,52,46,0,8,295.8841711219408,295.8841711219408,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
597,598,393120,82,0,3,5,637.2501773318759,637.2501773318759,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
598,599,270720,25,36,2,2,155.7804323937827,155.7804323937827,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
599,600,411840,97,33,0,1,754.2115515124965,754.2115515124965,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
600,601,442080,92,4,1,3,613.2700063595588,613.2700063595588,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
601,602,334080,59,30,2,6,892.692570627566,892.692570627566,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
602,603,216000,48,20,3,9,104.1123783523704,104.1123783523704,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
603,604,154080,21,27,1,8,480.013191387932,480.013191387932,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
604,605,410400,65,32,2,9,718.9327488320844,718.9327488320844,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
605,606,407520,53,31,1,5,162.34773420156682,162.34773420156682,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
606,607,66240,97,32,2,10,842.8506602053708,842.8506602053708,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
607,608,82080,41,13,2,9,162.29284222626694,162.29284222626694,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
608,609,522720,38,30,0,3,684.9163111486658,684.9163111486658,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
609,610,89280,90,36,1,7,253.37435851755475,253.37435851755475,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
610,611,457920,35,38,0,2,975.7782077815664,975.7782077815664,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
611,612,262080,56,46,1,4,614.3118131733148,614.3118131733148,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
612,613,155520,79,24,0,10,630.5934206767323,630.5934206767323,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
613,614,355680,96,20,2,1,298.4000432771246,298.4000432771246,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
614,615,492480,4,18,2,7,123.67182510816887,123.67182510816887,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
615,616,53280,64,41,0,8,156.63736378824387,156.63736378824387,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
616,617,17280,94,12,3,10,826.2069289792388,826.2069289792388,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
617,618,519840,46,38,3,8,181.7033470744966,181.7033470744966,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
618,619,354240,14,17,0,6,288.6261399876802,288.6261399876802,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
619,620,155520,34,22,0,6,967.6948785559704,967.6948785559704,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
620,621,398880,48,48,0,8,277.3192454936377,277.3192454936377,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
621,622,433440,28,33,2,3,145.57342704531231,145.57342704531231,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
622,623,233280,93,27,0,9,814.0636383125478,814.0636383125478,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
623,624,357120,31,7,3,10,636.8234452616422,636.8234452616422,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
624,625,434880,76,38,2,4,541.7544241303805,541.7544241303805,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
625,626,298080,96,1,2,8,362.4265772864436,362.4265772864436,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
626,627,253440,19,34,0,2,216.94684298788013,216.94684298788013,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
627,628,491040,82,21,1,5,901.8868857191308,901.8868857191308,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
628,629,421920,79,43,3,3,870.1152160846447,870.1152160846447,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
629,630,396000,88,12,3,4,404.55982161533177,404.55982161533177,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
630,631,201600,57,28,0,9,144.85601924071392,144.85601924071392,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
631,632,64800,42,32,0,2,270.5485564624336,270.5485564624336,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
632,633,390240,58,20,1,10,309.16129209846457,309.16129209846457,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
633,634,80640,86,34,3,6,938.2251105057436,938.2251105057436,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
634,635,76320,35,45,2,10,462.6610952559964,462.6610952559964,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
635,636,161280,68,2,1,4,684.6378573417402,684.6378573417402,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
636,637,338400,9,14,1,8,752.8409736845135,752.8409736845135,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
637,638,59040,46,3,3,1,419.7474924412935,419.7474924412935,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
638,639,453600,80,18,3,8,838.5072530740606,838.5072530740606,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
639,640,413280,77,36,2,1,562.6135876799976,562.6135876799976,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
640,641,60480,73,24,3,8,352.9064405830445,352.9064405830445,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
641,642,450720,93,29,2,7,885.1426753180667,885.1426753180667,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
642,643,319680,45,16,3,7,841.2013440100545,841.2013440100545,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
643,644,368640,51,33,1,5,490.5236088782016,490.5236088782016,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
644,645,429120,86,9,2,4,109.67399172244588,109.67399172244588,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
645,646,195840,92,24,0,9,964.4974795208504,964.4974795208504,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
646,647,496800,99,23,1,8,795.630972701704,795.630972701704,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
647,648,252000,5,20,0,7,992.0926598561834,992.0926598561834,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
648,649,76320,47,30,0,2,975.3117246688278,975.3117246688278,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
649,650,223200,91,47,0,9,394.3287277447205,394.3287277447205,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
650,651,145440,70,19,2,4,509.6647080493666,509.6647080493666,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
651,652,31680,10,23,0,9,616.7364457517373,616.7364457517373,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
652,653,313920,45,3,1,7,289.18504314530423,289.18504314530423,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
653,654,383040,20,36,0,3,670.605273730735,670.605273730735,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
654,655,230400,71,16,2,5,814.4813515495907,814.4813515495907,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
655,656,2880,18,47,0,5,992.7136622990384,992.7136622990384,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
656,657,237600,87,36,0,10,885.692987309955,885.692987309955,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
657,658,249120,18,18,2,4,118.10093318975994,118.10093318975994,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
658,659,115200,55,8,0,7,607.4705516690667,607.4705516690667,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
659,660,149760,56,49,1,9,236.80191947430083,236.80191947430083,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
660,661,11520,17,19,2,2,122.2017392134776,122.2017392134776,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
661,662,358560,81,31,1,2,164.2955206918236,164.2955206918236,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
662,663,465120,77,16,1,4,787.9144169394173,787.9144169394173,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
663,664,280800,31,6,0,4,889.03926138054,889.03926138054,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
664,665,122400,75,2,3,9,409.17790023933446,409.17790023933446,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
665,666,413280,68,20,0,4,275.60075640403466,275.60075640403466,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
666,667,180000,87,33,1,2,823.63841257259,823.63841257259,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
667,668,480960,28,46,2,3,152.2627851843043,152.2627851843043,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
668,669,296640,15,14,3,5,568.3734542194106,568.3734542194106,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
669,670,233280,41,45,1,6,797.0249046337569,797.0249046337569,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
670,671,11520,23,19,2,7,691.8173280401539,691.8173280401539,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
671,672,311040,52,20,3,6,473.02257107931865,473.02257107931865,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
672,673,43200,58,39,3,3,382.0465265964357,382.0465265964357,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
673,674,27360,23,18,2,7,572.5296792132176,572.5296792132176,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
674,675,213120,54,43,1,7,669.0412055163891,669.0412055163891,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
675,676,443520,76,48,1,10,706.5831801575837,706.5831801575837,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
676,677,437760,19,26,1,8,517.2950010277759,517.2950010277759,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
677,678,253440,54,17,3,9,920.0762035442824,920.0762035442824,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
678,679,132480,88,16,0,6,313.574419671712,313.574419671712,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
679,680,180000,75,14,1,7,709.7398516915354,709.7398516915354,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
680,681,444960,43,25,2,9,449.3686806208004,449.3686806208004,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
681,682,385920,26,49,3,5,861.2117688789432,861.2117688789432,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
682,683,322560,89,4,3,9,477.05638746751015,477.05638746751015,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
683,684,96480,45,11,2,10,744.889055149412,744.889055149412,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
684,685,223200,11,25,1,9,952.1285930118888,952.1285930118888,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
